wave,flux,sig
6504.678847848589,20890.51953125,2189.201416015625
6506.238877229248,19355.296875,2153.6474609375
6507.798884997209,20935.654296875,2206.34912109375
6509.3590966684715,24338.13671875,2274.349365234375
6510.9191237216855,18651.30078125,2128.81494140625
6512.47939466839,18810.576171875,2122.017333984375
6514.039303296345,20564.5234375,2195.2529296875
6515.599415223086,21243.29296875,2216.123291015625
6517.159597309377,21017.78125,2179.758544921875
6518.7195499530435,18915.908203125,2151.314208984375
6520.279812352628,22415.005859375,2275.3115234375
6521.839695245499,21680.005859375,2238.23486328125
6523.399790799683,20250.978515625,2199.90966796875
6524.959878996889,21617.75390625,2206.025390625
6526.519869237141,19873.1640625,2183.40966796875
6528.079691580988,21790.599609375,2200.453369140625
6529.639847355312,19364.45703125,2168.677001953125
6531.199882744499,28258.3515625,2436.299560546875
6532.760147321622,21234.87890625,2241.130615234375
6534.320202060865,15163.8759765625,2069.06005859375
6535.880325960687,20989.123046875,2236.17529296875
6537.440209599303,16939.94921875,2057.249755859375
6539.000209172798,25781.16796875,2334.77685546875
6540.560280295726,18332.134765625,2131.653076171875
6542.120139960968,20577.443359375,2187.3154296875
6543.680099317872,21948.93359375,2273.471435546875
6545.240045500538,19235.673828125,2186.75146484375
6546.800116463618,19462.328125,2153.456787109375
6548.360214170317,19631.099609375,2189.22900390625
6549.920322326932,17476.115234375,2078.095703125
6551.480233577024,24071.857421875,2333.070068359375
6553.040052134204,23817.03515625,2396.96484375
6554.599875820773,23997.826171875,2381.768310546875
6556.159990393001,21849.646484375,2309.0712890625
6557.719784344656,16410.13671875,2089.5537109375
6559.279641491804,18517.8984375,2162.603515625
6560.83958555481,21073.166015625,2249.053955078125
6562.399546196246,21314.18359375,2298.60791015625
6563.959523932758,22890.9140625,2370.401611328125
6565.51918876621,33907.21875,2668.967041015625
6567.079191040809,44121.640625,2916.470947265625
6568.639021124252,70689.6015625,3529.343505859375
6570.1989752121035,56262.05859375,3237.496337890625
6571.758824153,35314.81640625,2702.875
6573.318718422528,23173.3671875,2359.706787109375
6574.878480039874,21923.806640625,2329.17578125
6576.4382078567605,22909.0234375,2363.337890625
6577.998071079004,24809.80859375,2463.0400390625
6579.55805198631,26021.248046875,2470.3955078125
6581.117815529854,27100.228515625,2489.262451171875
6582.677543375937,32690.91796875,2670.986572265625
6584.237402212143,48400.0234375,3060.575439453125
6585.797498373263,50996.2265625,3137.38134765625
6587.357064389394,47838.125,3041.8291015625
6588.916739268455,62724.74609375,3381.31787109375
6590.476628822292,68934.5859375,3564.205810546875
6592.036584082103,39575.24609375,2866.9140625
6593.596048574363,26051.67578125,2493.310546875
6595.155763403921,24455.41015625,2445.122314453125
6596.715586574694,22847.04296875,2421.827880859375
6598.275433738555,20958.859375,2334.30078125
6599.834980056882,22568.79296875,2379.859130859375
6601.394702976114,21133.255859375,2351.01953125
6602.954472872411,21993.87890625,2381.888916015625
6604.514229572586,22863.748046875,2445.182861328125
6606.074010393504,20608.810546875,2373.627197265625
6607.633368863267,18836.640625,2309.729736328125
6609.193367878296,20453.646484375,2340.83984375
6610.753123390861,18079.5859375,2305.60400390625
6612.312644795754,21274.39453125,2379.153076171875
6613.872353300006,20252.66796875,2371.7919921875
6615.431950634179,17282.13671875,2229.06884765625
6616.991301234792,17755.298828125,2329.98681640625
6618.550981506565,18878.205078125,2322.031982421875
6620.110824851102,21998.9765625,2397.13623046875
6621.670487217365,17830.2421875,2281.970458984375
6623.2300149855555,24927.15625,2510.350341796875
6624.789417532694,21301.7109375,2423.875732421875
6626.349027922992,23094.126953125,2490.996337890625
6627.908592641718,22294.8515625,2472.05126953125
6629.468360824973,23169.759765625,2502.493896484375
6631.027582556581,17791.30078125,2307.409423828125
6632.587210475049,16744.68359375,2265.81787109375
6634.14704737833,19123.974609375,2372.473388671875
6635.7063741974525,21592.35546875,2466.52001953125
6637.266060577579,17601.62109375,2341.139892578125
6638.825107443529,18324.482421875,2371.982177734375
6640.384952139072,19433.34375,2385.688232421875
6641.944279407101,21735.0859375,2430.523193359375
6643.503752766492,19739.982421875,2403.206298828125
6645.063198842731,17547.7421875,2324.60107421875
6646.622757782649,22425.40625,2491.3388671875
6648.181927928324,17335.67578125,2320.652099609375
6649.741479852738,18730.263671875,2370.816650390625
6651.300647877435,19325.482421875,2404.644287109375
6652.860072906305,17592.642578125,2315.54443359375
6654.419580115897,17526.77734375,2336.874267578125
6655.978951198036,17277.37890625,2358.18212890625
6657.538286917093,19837.568359375,2427.855712890625
6659.097604175571,20198.8671875,2438.25927734375
6660.656880688378,17208.1171875,2307.617919921875
6662.216339401357,14598.2880859375,2230.53955078125
6663.775562904407,18088.3125,2362.276611328125
6665.3350294562315,13982.5224609375,2197.287109375
6666.8942039692465,19327.212890625,2371.86181640625
6668.453281689059,20473.90234375,2455.025146484375
6670.012746693322,13865.439453125,2177.824951171875
6671.571868431653,19870.98046875,2423.211669921875
6673.131209068805,22249.150390625,2462.31201171875
6674.690609513458,18101.21484375,2357.89794921875
6676.249747986713,19988.884765625,2406.408203125
6677.8088950834945,18342.8671875,2355.660400390625
6679.368195675893,16340.79296875,2256.222412109375
6680.927228119245,18055.025390625,2366.77294921875
6682.4863205535485,20666.40625,2444.6865234375
6684.045584079711,20455.42578125,2445.44921875
6685.604721196354,19370.310546875,4589.54296875
6687.163886967541,25545.83984375,2474.45849609375
6688.72309522457,18985.333984375,2379.370361328125
6690.282145512482,17559.572265625,2288.58642578125
6691.841179479403,19142.419921875,2370.95849609375
6693.4003533821115,12765.2939453125,2078.3388671875
6694.959309538317,17298.68359375,2264.299072265625
6696.518366040072,17727.15234375,2296.623291015625
6698.077437219054,15763.2998046875,2221.15576171875
6699.6365613394555,14144.1015625,2154.9833984375
6701.195596625131,13209.9833984375,2108.8251953125
6702.754541093185,16794.90234375,2293.7626953125
6704.313388063217,16803.119140625,2265.122802734375
6705.872425707223,13964.2626953125,2132.740234375
6707.431504713455,19515.439453125,2353.843994140625
6708.990532828474,16732.85546875,2263.69970703125
6710.549358064366,15197.740234375,2194.635498046875
6712.108403730179,16271.5126953125,2240.86767578125
6713.667125207615,13018.3037109375,2070.11474609375
6715.226171937953,13264.693359375,2125.557373046875
6716.7848160572075,13152.2265625,2093.067626953125
6718.344016719828,16439.5234375,2213.93896484375
6719.902571648858,19270.130859375,2345.9541015625
6721.461456207053,19704.1328125,2336.20166015625
6723.020282233233,19220.0078125,2307.005126953125
6724.579094600436,14520.20703125,2177.344970703125
6726.138086991533,19673.373046875,2322.73291015625
6727.696676892507,11679.060546875,2060.475341796875
6729.255581784177,15691.890625,2224.90966796875
6730.814256928455,16965.38671875,2247.77392578125
6732.37303848238,17892.9140625,2279.364990234375
6733.931770755434,19159.9453125,2349.83447265625
6735.490490311902,19133.4609375,2373.87646484375
6737.049077634944,20454.033203125,2444.909912109375
6738.607759001443,18210.541015625,2343.843505859375
6740.166499160491,15665.9521484375,2241.403076171875
6741.725244442042,15833.30078125,2291.574951171875
6743.283642467338,17446.771484375,2337.736328125
6744.8423816812765,14368.0791015625,2221.693359375
6746.401024475734,17632.703125,2322.19140625
6747.959509246596,12343.26953125,2144.061279296875
6749.51800604693,14262.498046875,2228.723876953125
6751.076746135551,17290.044921875,2352.497802734375
6752.6354234804085,15782.5625,2288.22607421875
6754.193826374578,16786.794921875,2321.93017578125
6755.752353053116,16208.5283203125,2320.762939453125
6757.310800595633,15778.5458984375,2386.637939453125
6758.869192582149,18540.439453125,2471.494140625
6760.4275418632205,14549.818359375,2270.6962890625
6761.986261116216,14462.7685546875,2342.749755859375
6763.544537837147,15052.7724609375,2326.29052734375
6765.103237406476,14597.873046875,2308.57177734375
6766.661496904429,16075.4267578125,2374.068359375
6768.219842850412,16038.4814453125,2360.668701171875
6769.778280346074,14353.212890625,2388.681396484375
6771.336604941472,11231.0693359375,2241.541748046875
6772.894760864937,12010.830078125,2342.102783203125
6774.4531483064275,13881.7578125,2339.726806640625
6776.011516446581,15174.287109375,2445.0458984375
6777.569741952169,16859.8359375,2479.21240234375
6779.128270090168,13191.1162109375,2358.5244140625
6780.686289046697,17180.822265625,2444.281982421875
6782.244524151049,12993.4267578125,2320.998291015625
6783.802655355762,16137.4873046875,2498.61669921875
6785.360936668763,13466.46484375,2370.310546875
6786.91901830399,17624.306640625,2511.885498046875
6788.477393197131,16902.857421875,2497.746826171875
6790.035492443348,22647.091796875,2726.365966796875
6791.593703815035,17789.486328125,2557.689208984375
6793.15182697503,19904.572265625,2624.767822265625
6794.7098752986185,11376.580078125,2338.1201171875
6796.267929177544,13892.2197265625,2395.026611328125
6797.825883015673,16704.806640625,2578.801513671875
6799.383893430835,17522.65625,2519.465087890625
6800.942015000567,15228.873046875,2456.60546875
6802.500092937473,15668.98046875,2445.21875
6804.057985587671,16405.44140625,2471.231689453125
6805.615884364539,13080.37109375,2321.88623046875
6807.173815402872,17074.8359375,2476.093017578125
6808.7318246085815,14220.7587890625,2343.094970703125
6810.289718527425,12812.00390625,2322.12451171875
6811.847581930111,16496.943359375,2440.32275390625
6813.405556331074,8924.814453125,2099.376953125
6814.963159773629,15400.0771484375,2409.13232421875
6816.52105639102,10581.798828125,2217.417724609375
6818.078966078731,11969.1552734375,2222.01025390625
